,reviewid,genre
19407,5835,electronic
19408,8326,electronic
19409,6392,experimental
19410,4203,rock
19411,3611,electronic
19412,5032,rock
19413,8037,rock
19414,7210,
19415,6182,pop/r&b
19416,6848,experimental
19417,6848,electronic
19418,2505,rock
19419,3263,electronic
19420,8509,rock
19421,6830,rock
19422,3262,electronic
19423,1713,rock
19424,1713,electronic
19425,11793,rock
19426,11793,electronic
19427,1211,
19428,5841,rap
19429,5841,pop/r&b
19430,7646,rock
19431,6729,rock
19432,2162,rock
19433,2162,electronic
19434,8886,rock
19435,6260,rock
19436,5251,electronic
19437,7564,rock
19438,7401,experimental
19439,6126,folk/country
19440,5202,rock
19441,5854,rock
19442,7375,electronic
19443,3069,rock
19444,1989,
19445,1520,folk/country
19446,1520,electronic
19447,717,rock
19448,3391,rap
19449,8388,rock
19450,3500,rock
19451,2737,rock
19452,2737,electronic
19453,7705,
19454,3583,rock
19455,3583,pop/r&b
19456,3583,jazz
19457,3583,experimental
19458,2224,rock
19459,1302,
19460,8071,rock
19461,5550,electronic
19462,2690,rock
19463,2690,electronic
19464,3612,rock
19465,2832,jazz
19466,2832,experimental
19467,1504,rock
19468,5712,rock
19469,156,rock
19470,6960,
19471,6355,
19472,7974,jazz
19473,4443,rap
19474,2451,rock
19475,6237,rock
19476,3510,rock
19477,3510,electronic
19478,8728,experimental
19479,2764,electronic
19480,2345,rap
19481,8670,rock
19482,8670,rap
19483,4928,electronic
19484,6524,rock
19485,6524,experimental
19486,3554,
19487,4559,rock
19488,2486,rock
19489,2486,electronic
19490,3857,rock
19491,4389,
19492,2821,rock
19493,5178,rock
19494,3496,rap
19495,3496,electronic
19496,7577,metal
19497,7577,experimental
19498,7176,folk/country
19499,1499,rock
19500,7483,rock
19501,5403,rock
19502,6163,rock
19503,6163,electronic
19504,5117,rock
19505,3530,rock
19506,4525,electronic
19507,5149,rock
19508,5149,electronic
19509,3740,rock
19510,2652,rock
19511,2652,experimental
19512,2260,rock
19513,2260,metal
19514,5380,folk/country
19515,6255,rock
19516,2679,pop/r&b
19517,2679,electronic
19518,1384,rock
19519,5543,rock
19520,5543,experimental
19521,4822,rock
19522,4822,metal
19523,8584,rock
19524,8584,pop/r&b
19525,1321,rock
19526,5162,folk/country
19527,7144,rock
19528,150,experimental
19529,2214,rock
19530,2214,metal
19531,524,rock
19532,524,experimental
19533,524,electronic
19534,6088,rap
19535,1495,rock
19536,909,rock
19537,909,experimental
19538,575,rock
19539,4670,rock
19540,8893,
19541,5844,rock
19542,5844,electronic
19543,3872,rock
19544,3872,folk/country
19545,3534,rock
19546,3534,electronic
19547,5367,rock
19548,824,rock
19549,3160,rock
19550,190,rock
19551,190,experimental
19552,396,rock
19553,354,electronic
19554,7636,
19555,5218,rock
19556,5218,experimental
19557,2013,
19558,4701,metal
19559,5385,rock
19560,201,folk/country
19561,6599,rock
19562,6599,electronic
19563,2754,rock
19564,5250,metal
19565,1585,electronic
19566,15,rock
19567,15,rap
19568,2000,
19569,8739,rock
19570,6879,rock
19571,8818,rock
19572,8818,electronic
19573,11753,
19574,79,electronic
19575,3014,electronic
19576,4077,rock
19577,8490,rock
19578,8490,electronic
19579,4707,rock
19580,6520,experimental
19581,6804,rock
19582,11826,rock
19583,6124,global
19584,6124,electronic
19585,6994,
19586,2477,rock
19587,151,experimental
19588,547,folk/country
19589,3052,rock
19590,7937,rock
19591,7937,electronic
19592,134,electronic
19593,801,rock
19594,801,experimental
19595,3544,rock
19596,3544,experimental
19597,2503,rock
19598,2503,jazz
19599,2503,metal
19600,769,rock
19601,6734,rock
19602,294,rock
19603,1308,rock
19604,7676,rock
19605,5498,rock
19606,1990,
19607,8097,rock
19608,8097,electronic
19609,8335,rock
19610,8335,experimental
19611,8397,
19612,8106,rock
19613,661,electronic
19614,1254,pop/r&b
19615,8823,rock
19616,8823,experimental
19617,4044,electronic
19618,2946,folk/country
19619,1548,electronic
19620,4317,rock
19621,4317,electronic
19622,2160,experimental
19623,2733,rock
19624,2733,electronic
19625,1239,rock
19626,4912,electronic
19627,6346,rock
19628,1988,
19629,2656,rock
19630,2684,rock
19631,2407,rock
19632,8933,electronic
19633,3703,rock
19634,3699,folk/country
19635,5246,experimental
19636,3491,
19637,2864,
19638,7180,rock
19639,4798,rock
19640,4798,experimental
19641,6186,rock
19642,6186,metal
19643,7700,pop/r&b
19644,2687,rock
19645,2687,electronic
19646,7143,rock
19647,8237,electronic
19648,8516,folk/country
19649,5865,rock
19650,4844,rock
19651,8759,rock
19652,1978,
19653,6297,rock
19654,810,rock
19655,4059,
19656,576,experimental
19657,3130,rock
19658,6446,pop/r&b
19659,6446,experimental
19660,3913,
19661,7706,metal
19662,7710,folk/country
19663,967,jazz
19664,967,experimental
19665,2240,rock
19666,1689,rap
19667,1689,pop/r&b
19668,4950,rock
19669,4267,rock
19670,4267,metal
19671,1391,electronic
19672,1408,experimental
19673,7918,electronic
19674,11799,rock
19675,8737,rock
19676,90,rap
19677,167,rock
19678,167,experimental
19679,217,rock
19680,7071,rock
19681,2711,rock
19682,2711,metal
19683,1565,rap
19684,7345,rock
19685,5788,rock
19686,1058,rock
19687,1456,rock
19688,1456,electronic
19689,4309,rock
19690,6482,rap
19691,5079,rock
19692,5079,electronic
19693,8642,rock
19694,8642,electronic
19695,5006,rock
19696,5006,electronic
19697,7976,rap
19698,5778,rock
19699,5778,metal
19700,4122,rock
19701,4122,experimental
19702,4222,rock
19703,3505,rock
19704,3505,electronic
19705,1955,
19706,5388,rock
19707,7545,electronic
19708,8858,
19709,6449,electronic
19710,7042,rock
19711,7042,experimental
19712,3925,rock
19713,3925,metal
19714,8848,jazz
19715,6374,electronic
19716,3417,rock
19717,715,rock
19718,8710,rock
19719,5772,rock
19720,347,rock
19721,347,electronic
19722,8459,pop/r&b
19723,828,rock
19724,267,rock
19725,267,metal
19726,267,experimental
19727,6796,electronic
19728,7528,
19729,3166,electronic
19730,2945,folk/country
19731,6246,jazz
19732,2122,
19733,7500,rock
19734,7500,experimental
19735,8510,pop/r&b
19736,8099,rock
19737,8099,metal
19738,5949,rock
19739,6959,rock
19740,2008,
19741,6150,rock
19742,3083,rock
19743,7346,rock
19744,6968,rock
19745,6968,electronic
19746,3542,rock
19747,4323,rock
19748,5508,rock
19749,5508,metal
19750,5520,rock
19751,11823,rock
19752,4310,rap
19753,4310,metal
19754,8888,rock
19755,2949,rock
19756,2949,electronic
19757,8841,rock
19758,8841,experimental
19759,6415,rock
19760,6415,experimental
19761,8602,folk/country
19762,8678,rock
19763,4080,rock
19764,4080,electronic
19765,5463,electronic
19766,2834,rock
19767,8344,rock
19768,5192,rap
19769,7569,rock
19770,7569,experimental
19771,2124,
19772,5513,rap
19773,2749,metal
19774,2749,electronic
19775,364,electronic
19776,8215,rock
19777,766,rock
19778,4736,rock
19779,2713,rap
19780,7002,rock
19781,3796,experimental
19782,5031,
19783,3747,rock
19784,1051,rock
19785,4195,jazz
19786,6326,rock
19787,5428,rock
19788,5428,electronic
19789,3561,pop/r&b
19790,3561,electronic
19791,757,rock
19792,757,metal
19793,757,experimental
19794,757,electronic
19795,726,rock
19796,726,electronic
19797,3853,rock
19798,7757,rock
19799,545,rock
19800,6722,electronic
19801,3228,rock
19802,8391,rock
19803,8391,experimental
19804,7309,electronic
19805,1685,rock
19806,1685,experimental
19807,7987,rock
19808,7987,experimental
19809,6188,rock
19810,6188,pop/r&b
19811,7613,jazz
19812,4615,rock
19813,7674,rock
19814,7674,experimental
19815,6175,rock
19816,4846,rock
19817,8049,
19818,5381,rock
19819,2321,electronic
19820,7321,rock
19821,3845,jazz
19822,3845,electronic
19823,1494,rock
19824,7029,electronic
19825,227,electronic
19826,1388,electronic
19827,8864,rock
19828,5837,electronic
19829,4515,
19830,8729,experimental
19831,1861,
19832,6,electronic
19833,2875,rock
19834,2875,electronic
19835,4282,rock
19836,4282,experimental
19837,2386,jazz
19838,2386,electronic
19839,5334,rap
19840,2745,rock
19841,2745,experimental
19842,2450,rock
19843,2450,metal
19844,5256,rap
19845,5256,metal
19846,7408,rock
19847,1619,rock
19848,3476,pop/r&b
19849,56,electronic
19850,5077,rock
19851,5077,electronic
19852,1698,rock
19853,1698,metal
19854,11661,rock
19855,11661,electronic
19856,674,rock
19857,11689,
19858,6985,
19859,322,rock
19860,322,electronic
19861,2175,
19862,5435,rock
19863,5435,electronic
19864,3494,rock
19865,7017,
19866,4090,rock
19867,4090,electronic
19868,8652,rock
19869,1363,rock
19870,1363,metal
19871,4424,rock
19872,4424,electronic
19873,5817,rock
19874,5817,experimental
19875,8170,pop/r&b
19876,1268,rock
19877,1268,experimental
19878,7441,jazz
19879,11858,electronic
19880,179,rock
19881,4060,experimental
19882,5744,rock
19883,5744,experimental
19884,795,folk/country
19885,2252,rock
19886,2252,experimental
19887,389,rap
19888,1026,rock
19889,1553,electronic
19890,6143,rock
19891,7934,rock
19892,3079,
19893,8579,rock
19894,7319,rap
19895,11697,rock
19896,3732,rock
19897,5997,rock
19898,5997,experimental
19899,7301,
19900,7278,rock
19901,8551,rock
19902,2241,rock
19903,3908,rock
19904,6177,rock
19905,5497,
19906,8056,electronic
19907,306,rock
19908,306,electronic
19909,5477,jazz
19910,5477,electronic
19911,5507,electronic
19912,2424,rock
19913,3843,rock
19914,6170,rap
19915,6170,electronic
19916,2839,rock
19917,5525,experimental
19918,5525,electronic
19919,3911,rock
19920,4626,experimental
19921,4265,rock
19922,4265,metal
19923,6378,rock
19924,4862,
19925,8493,electronic
19926,8876,global
19927,8876,electronic
19928,3926,rock
19929,3926,electronic
19930,741,pop/r&b
19931,3463,rock
19932,3463,electronic
19933,2734,rock
19934,2734,electronic
19935,6265,rock
19936,8660,rock
19937,8660,electronic
19938,103,experimental
19939,5023,rock
19940,5023,experimental
19941,2330,rock
19942,1455,rock
19943,1455,electronic
19944,4762,electronic
19945,1918,
19946,11851,rock
19947,6078,rock
19948,6078,electronic
19949,5290,rock
19950,6803,rock
19951,7333,
19952,3248,jazz
19953,3248,electronic
19954,6731,rock
19955,3140,rock
19956,3140,experimental
19957,7612,
19958,7359,rock
19959,3068,
19960,3202,rock
19961,7150,rock
19962,96,rock
19963,826,electronic
19964,300,rock
19965,4441,rock
19966,1125,rock
19967,5956,rock
19968,5956,electronic
19969,8046,rock
19970,1210,
19971,1245,electronic
19972,7444,rock
19973,7516,
19974,4175,
19975,6860,pop/r&b
19976,6860,electronic
19977,5150,experimental
19978,320,electronic
19979,4274,experimental
19980,2441,rock
19981,2150,
19982,5458,electronic
19983,11760,rock
19984,3045,rap
19985,3045,pop/r&b
19986,4786,rock
19987,63,rock
19988,3874,
19989,4680,rock
19990,4680,folk/country
19991,1397,rock
19992,1397,experimental
19993,1911,
19994,16,rock
19995,16,rap
19996,1288,rock
19997,1288,electronic
19998,4106,folk/country
19999,1621,
20000,3736,rock
20001,3736,pop/r&b
20002,5825,pop/r&b
20003,6513,
20004,5815,rock
20005,5815,metal
20006,2783,electronic
20007,4373,rap
20008,4373,experimental
20009,4373,electronic
20010,7561,rock
20011,4722,experimental
20012,7639,experimental
20013,4235,
20014,1866,
20015,7903,rock
20016,5050,
20017,3144,rock
20018,3144,jazz
20019,7624,rock
20020,7624,electronic
20021,7457,
20022,6359,electronic
20023,603,rap
20024,4070,rock
20025,4070,electronic
20026,7036,metal
20027,1230,rock
20028,5262,electronic
20029,2740,rock
20030,2387,rap
20031,2387,jazz
20032,2387,electronic
20033,3793,electronic
20034,5245,experimental
20035,86,rock
20036,1314,rock
20037,4687,rock
20038,6671,rock
20039,208,rap
20040,208,electronic
20041,7923,electronic
20042,898,rock
20043,1031,rap
20044,1031,jazz
20045,1031,electronic
20046,2364,rap
20047,2364,jazz
20048,2364,electronic
20049,6963,rock
20050,5132,pop/r&b
20051,2305,folk/country
20052,541,electronic
20053,6360,rock
20054,3731,rock
20055,4696,
20056,5318,rock
20057,7990,rock
20058,950,
20059,2647,rock
20060,7638,electronic
20061,2459,rock
20062,19,rock
20063,19,experimental
20064,7930,electronic
20065,8585,rock
20066,1366,rock
20067,2380,pop/r&b
20068,4867,rock
20069,4867,global
20070,4867,electronic
20071,3447,rock
20072,3447,metal
20073,3447,experimental
20074,5324,rock
20075,5324,metal
20076,6847,
20077,874,folk/country
20078,7628,experimental
20079,8327,rock
20080,7101,jazz
20081,693,pop/r&b
20082,840,pop/r&b
20083,840,electronic
20084,8202,
20085,533,rock
20086,2456,electronic
20087,7102,rock
20088,3387,rock
20089,6432,rock
20090,6432,electronic
20091,3837,rock
20092,3837,experimental
20093,5242,experimental
20094,4739,rock
20095,4739,electronic
20096,5076,rock
20097,11847,electronic
20098,6816,rock
20099,8096,
20100,6732,rock
20101,5697,rock
20102,4726,jazz
20103,4726,electronic
20104,8412,rock
20105,3525,rock
20106,3525,electronic
20107,6279,rock
20108,7314,electronic
20109,6695,rock
20110,6695,electronic
20111,1251,rock
20112,3154,rock
20113,3154,experimental
20114,390,
20115,2140,rock
20116,2140,metal
20117,952,rock
20118,6281,rock
20119,6281,electronic
20120,8193,rock
20121,4754,electronic
20122,6689,
20123,8920,
20124,1299,
20125,4083,rock
20126,6357,pop/r&b
20127,1670,rock
20128,8925,jazz
20129,8925,experimental
20130,7475,electronic
20131,5229,rock
20132,7557,electronic
20133,284,rock
20134,284,jazz
20135,6832,rap
20136,7296,rock
20137,7296,metal
20138,2369,electronic
20139,1340,rock
20140,8501,rock
20141,1380,jazz
20142,1380,metal
20143,2266,rock
20144,7118,jazz
20145,7118,experimental
20146,3465,
20147,2420,rock
20148,4853,
20149,8695,rock
20150,8695,experimental
20151,4069,rock
20152,7218,electronic
20153,3773,rock
20154,1948,
20155,6164,pop/r&b
20156,6164,electronic
20157,3028,electronic
20158,8838,rock
20159,5693,rock
20160,5693,electronic
20161,6627,
20162,8439,electronic
20163,6244,global
20164,6632,rock
20165,6632,metal
20166,1424,
20167,7041,rock
20168,7041,experimental
20169,4257,rock
20170,5267,rock
20171,5267,experimental
20172,8697,rock
20173,3498,rap
20174,3498,electronic
20175,187,
20176,7376,rock
20177,8723,electronic
20178,977,
20179,698,folk/country
20180,5996,rock
20181,6059,rock
20182,6059,electronic
20183,5942,rock
20184,1474,rock
20185,3020,electronic
20186,1334,electronic
20187,1426,pop/r&b
20188,7187,rock
20189,7187,metal
20190,7285,rock
20191,5522,rock
20192,5522,electronic
20193,3015,rock
20194,5710,rap
20195,7551,rock
20196,6788,rock
20197,6819,rock
20198,7478,electronic
20199,1933,
20200,6679,rock
20201,833,electronic
20202,4697,global
20203,8887,rock
20204,307,rock
20205,307,electronic
20206,4521,rock
20207,3619,rap
20208,3217,
20209,6697,rock
20210,5093,pop/r&b
20211,5485,electronic
20212,6183,pop/r&b
20213,4769,rock
20214,2209,
20215,6206,rock
20216,5834,electronic
20217,2523,electronic
20218,4079,metal
20219,8142,
20220,5210,rock
20221,1838,
20222,3024,electronic
20223,1295,rock
20224,1295,electronic
20225,5738,experimental
20226,5450,rock
20227,2465,rock
20228,2465,experimental
20229,2465,electronic
20230,4042,rock
20231,7364,experimental
20232,994,rock
20233,55,electronic
20234,1582,rock
20235,1582,experimental
20236,5252,pop/r&b
20237,5252,electronic
20238,3523,rock
20239,3523,metal
20240,745,rock
20241,745,experimental
20242,4743,rock
20243,7263,rock
20244,5292,experimental
20245,5068,jazz
20246,5068,experimental
20247,8726,rock
20248,8726,electronic
20249,4549,rap
20250,68,
20251,5826,
20252,1361,rock
20253,1361,metal
20254,2316,rock
20255,2316,metal
20256,5131,rock
20257,8356,folk/country
20258,3147,rock
20259,3122,
20260,6243,pop/r&b
20261,3784,folk/country
20262,1339,rock
20263,1339,electronic
20264,4835,jazz
20265,4835,experimental
20266,4686,experimental
20267,3863,metal
20268,4236,experimental
20269,4903,jazz
20270,3565,rock
20271,1675,rock
20272,1675,electronic
20273,7455,rock
20274,6867,experimental
20275,2314,rock
20276,2314,metal
20277,7649,electronic
20278,4869,
20279,8845,rock
20280,6203,electronic
20281,8866,rock
20282,4539,
20283,5341,rock
20284,4226,experimental
20285,1613,rock
20286,4084,rock
20287,7942,rock
20288,7942,experimental
20289,356,rock
20290,876,metal
20291,2226,rock
20292,7171,rock
20293,7171,electronic
20294,6191,rock
20295,8894,
20296,2756,rap
20297,5078,rock
20298,5078,electronic
20299,3781,rock
20300,50,experimental
20301,50,electronic
20302,8649,
20303,31,metal
20304,565,rap
20305,3446,electronic
20306,6872,rock
20307,998,rock
20308,8883,
20309,6776,rap
20310,6062,rock
20311,5810,rock
20312,980,pop/r&b
20313,980,folk/country
20314,2178,
20315,709,experimental
20316,8432,rock
20317,4831,rock
20318,4763,rock
20319,4763,experimental
20320,7965,rock
20321,1602,rock
20322,1602,electronic
20323,2736,pop/r&b
20324,6387,rock
20325,6387,electronic
20326,7668,rap
20327,527,rock
20328,4278,rock
20329,8363,jazz
20330,3927,rock
20331,3927,electronic
20332,1044,
20333,7015,rap
20334,7015,pop/r&b
20335,7015,metal
20336,141,
20337,5425,jazz
20338,5425,pop/r&b
20339,5425,electronic
20340,1331,folk/country
20341,5109,folk/country
20342,7312,rock
20343,1510,jazz
20344,1510,experimental
20345,546,folk/country
20346,148,
20347,4691,rap
20348,5813,pop/r&b
20349,7178,rock
20350,11,rock
20351,3033,experimental
20352,1497,rock
20353,7109,
20354,3499,
20355,542,electronic
20356,1561,rock
20357,1561,experimental
20358,4918,rock
20359,2291,rock
20360,5094,rap
20361,5094,electronic
20362,3582,rock
20363,3582,pop/r&b
20364,3582,experimental
20365,8636,
20366,2157,rock
20367,7490,pop/r&b
20368,7490,electronic
20369,6974,rock
20370,6974,electronic
20371,3253,pop/r&b
20372,7458,rock
20373,3487,rock
20374,3136,rock
20375,5741,rock
20376,6002,rock
20377,990,rock
20378,990,jazz
20379,2126,electronic
20380,7368,rap
20381,6647,rock
20382,8085,jazz
20383,8085,electronic
20384,7655,rock
20385,7655,metal
20386,8659,rock
20387,8659,electronic
20388,4658,rock
20389,4213,rock
20390,4213,metal
20391,8703,rock
20392,4075,folk/country
20393,8711,rock
20394,4837,rock
20395,5233,rock
20396,7594,
20397,47,rock
20398,47,electronic
20399,3727,rock
20400,22,rock
20401,22,experimental
20402,2691,rock
20403,2691,electronic
20404,956,rock
20405,956,electronic
20406,812,pop/r&b
20407,5213,pop/r&b
20408,5213,electronic
20409,4249,rock
20410,2853,
20411,3492,
20412,7142,rock
20413,3591,rock
20414,5249,metal
20415,8824,rock
20416,8824,experimental
20417,3945,electronic
20418,8462,electronic
20419,2870,rock
20420,5953,rock
20421,641,rock
20422,4331,rap
20423,6857,rock
20424,8003,jazz
20425,8003,pop/r&b
20426,8003,electronic
20427,4672,rock
20428,4434,rock
20429,8350,electronic
20430,2967,rock
20431,4785,rock
20432,4785,experimental
20433,8138,rock
20434,8138,metal
20435,4631,rock
20436,4631,electronic
20437,796,electronic
20438,7212,
20439,4371,
20440,5709,rap
20441,2249,rock
20442,2249,experimental
20443,763,rock
20444,6967,rock
20445,6967,electronic
20446,1374,rock
20447,5516,rock
20448,39,rock
20449,8836,rock
20450,327,
20451,2887,rock
20452,748,rock
20453,748,experimental
20454,250,rock
20455,250,experimental
20456,3797,experimental
20457,6004,
20458,5247,experimental
20459,7986,rap
20460,4126,folk/country
20461,5451,rock
20462,8820,rock
20463,8820,experimental
20464,7448,electronic
20465,5480,rock
20466,7982,
20467,4891,rock
20468,5474,rap
20469,7411,
20470,7251,rap
20471,4132,folk/country
20472,5372,rock
20473,3199,rock
20474,3199,electronic
20475,1569,
20476,2152,
20477,3031,electronic
20478,8091,folk/country
20479,6367,rock
20480,4444,global
20481,5122,rock
20482,2121,
20483,6641,electronic
20484,617,rock
20485,7146,electronic
20486,4461,rock
20487,3106,rock
20488,2845,rock
20489,5185,
20490,1469,electronic
20491,5829,experimental
20492,7027,electronic
20493,4552,rock
20494,8879,rock
20495,8440,
20496,2474,electronic
20497,6155,rock
20498,3939,electronic
20499,5220,rock
20500,5220,metal
20501,4428,rock
20502,1632,rap
20503,3394,rock
20504,221,rock
20505,221,electronic
20506,5142,metal
20507,2987,metal
20508,2987,experimental
20509,198,rock
20510,1862,
20511,8078,rock
20512,8078,experimental
20513,3370,
20514,4496,electronic
20515,4061,rock
20516,2751,rock
20517,8590,
20518,6606,rock
20519,6606,metal
20520,1668,rock
20521,5278,rock
20522,3538,rap
20523,3538,pop/r&b
20524,154,rock
20525,2997,rock
20526,5128,electronic
20527,5160,folk/country
20528,5160,electronic
20529,4056,rock
20530,7388,jazz
20531,8860,
20532,1538,rock
20533,3200,rock
20534,7061,electronic
20535,8573,
20536,1940,
20537,4177,
20538,1684,rock
20539,1684,experimental
20540,6475,rock
20541,8122,
20542,2001,
20543,6167,rock
20544,5823,experimental
20545,783,rock
20546,6746,rock
20547,8943,rock
20548,6226,rap
20549,6226,jazz
20550,2276,rock
20551,8617,rock
20552,53,rock
20553,171,electronic
20554,8228,electronic
20555,7404,rock
20556,7404,metal
20557,3385,folk/country
20558,4402,rock
20559,8126,rock
20560,6491,rock
20561,6491,pop/r&b
20562,2385,jazz
20563,2385,electronic
20564,7237,rock
20565,4742,
20566,7917,electronic
20567,1600,rap
20568,517,rock
20569,1323,folk/country
20570,3497,rap
20571,3497,electronic
20572,5083,rock
20573,4828,rock
20574,6999,electronic
20575,119,pop/r&b
20576,119,electronic
20577,6314,rock
20578,7531,rap
20579,280,
20580,5203,rock
20581,2303,rock
20582,2727,electronic
20583,3535,rock
20584,3535,electronic
20585,2983,electronic
20586,5493,rock
20587,5493,electronic
20588,6173,jazz
20589,940,rock
20590,6501,rap
20591,6128,rock
20592,11789,rock
20593,7857,
20594,4113,rock
20595,1848,
20596,3896,
20597,7621,rock
20598,7926,folk/country
20599,1559,rock
20600,1559,experimental
20601,362,electronic
20602,1887,
20603,8418,
20604,6176,rock
20605,7428,rock
20606,200,folk/country
20607,4851,electronic
20608,4445,electronic
20609,2005,
20610,528,rock
20611,7575,rock
20612,937,rock
20613,2148,rap
20614,105,pop/r&b
20615,5266,rock
20616,5266,experimental
20617,6192,rock
20618,5948,
20619,7971,rock
20620,6881,
20621,8219,rock
20622,862,rap
20623,3457,rock
20624,3457,metal
20625,3457,experimental
20626,1471,pop/r&b
20627,3928,rock
20628,3928,electronic
20629,3101,electronic
20630,3060,rock
20631,1215,rock
20632,5096,electronic
20633,7424,folk/country
20634,1352,electronic
20635,7307,rock
20636,5287,rock
20637,6046,rock
20638,4669,rock
20639,7265,rock
20640,8927,jazz
20641,8927,experimental
20642,8708,
20643,8865,rock
20644,5276,rock
20645,5276,electronic
20646,8684,folk/country
20647,3252,pop/r&b
20648,4490,
20649,4277,folk/country
20650,6514,rock
20651,5175,
20652,858,rap
20653,858,electronic
20654,4039,rock
20655,91,electronic
20656,8471,rock
20657,8471,electronic
20658,351,rock
20659,351,electronic
20660,7192,rock
20661,649,rock
20662,6773,rock
20663,7960,electronic
20664,5055,rock
20665,289,pop/r&b
20666,21,rock
20667,21,experimental
20668,6797,electronic
20669,3238,rock
20670,2396,rock
20671,2396,electronic
20672,5839,rock
20673,5839,metal
20674,8722,rock
20675,8722,global
20676,854,rock
20677,854,experimental
20678,1337,rock
20679,1954,
20680,872,
20681,5774,rock
20682,7650,rock
20683,3414,
20684,2343,rock
20685,8066,rock
20686,4817,rock
20687,6644,rock
20688,6468,rock
20689,5831,rap
20690,1857,
20691,5259,rock
20692,5259,electronic
20693,6441,
20694,1937,
20695,4764,rock
20696,4764,experimental
20697,292,rock
20698,292,electronic
20699,6598,rock
20700,6598,pop/r&b
20701,6598,electronic
20702,11765,rock
20703,4114,rock
20704,116,rock
20705,3081,rock
20706,5765,rock
20707,5765,rap
20708,5765,experimental
20709,5765,electronic
20710,3519,pop/r&b
20711,718,
20712,3190,rap
20713,3190,metal
20714,8712,rock
20715,6076,rock
20716,6076,metal
20717,6076,experimental
20718,921,electronic
20719,1961,
20720,5931,rock
20721,8675,experimental
20722,5725,
20723,5069,rock
20724,8833,rock
20725,8833,electronic
20726,6611,rap
20727,6451,electronic
20728,7220,rock
20729,5409,rock
20730,2333,pop/r&b
20731,2333,electronic
20732,5727,rock
20733,7995,rock
20734,184,rock
20735,8180,rock
20736,8180,jazz
20737,4455,
20738,2362,
20739,6465,
20740,341,rap
20741,8885,rock
20742,1594,metal
20743,1587,
20744,1896,
20745,3930,rock
20746,3930,metal
20747,8217,electronic
20748,511,rap
20749,511,pop/r&b
20750,5396,rock
20751,2884,rock
20752,5475,rap
20753,5723,
20754,6230,rock
20755,7413,electronic
20756,2009,
20757,7683,rock
20758,7683,global
20759,7683,experimental
20760,7683,electronic
20761,7111,rock
20762,7111,metal
20763,5443,rock
20764,530,rock
20765,530,jazz
20766,530,experimental
20767,2165,rock
20768,1938,
20769,7343,rock
20770,5333,rock
20771,5333,experimental
20772,5116,rock
20773,2993,electronic
20774,4082,rock
20775,5698,rock
20776,8744,rock
20777,3588,rock
20778,1350,
20779,1660,rock
20780,7108,
20781,7204,rock
20782,5171,folk/country
20783,7056,rock
20784,7056,experimental
20785,5161,folk/country
20786,753,
20787,4907,rock
20788,2280,pop/r&b
20789,3468,
20790,2712,rap
20791,8650,rock
20792,2440,rock
20793,6151,rock
20794,5484,electronic
20795,5968,rock
20796,5968,experimental
20797,687,rock
20798,687,metal
20799,5499,rock
20800,882,rock
20801,6055,electronic
20802,7064,rock
20803,3831,jazz
20804,3831,pop/r&b
20805,3831,electronic
20806,7157,rock
20807,7157,metal
20808,3750,
20809,4409,electronic
20810,4768,rock
20811,309,rock
20812,786,jazz
20813,599,rock
20814,1376,folk/country
20815,3442,rock
20816,3442,metal
20817,5274,
20818,3432,rock
20819,3432,metal
20820,8054,rock
20821,3208,jazz
20822,3944,rock
20823,2815,rock
20824,1405,electronic
20825,6505,
20826,2430,rock
20827,3120,rock
20828,6871,experimental
20829,2373,electronic
20830,6836,rock
20831,4702,rock
20832,4702,electronic
20833,981,rock
20834,6312,electronic
20835,2702,rock
20836,8821,rock
20837,8821,experimental
20838,335,rock
20839,2771,rap
20840,7324,electronic
20841,1007,rock
20842,1007,electronic
20843,2996,jazz
20844,8433,rock
20845,7047,rock
20846,2129,jazz
20847,2129,electronic
20848,8198,rock
20849,8694,rock
20850,8694,experimental
20851,5201,rock
20852,5201,jazz
20853,923,rock
20854,923,experimental
20855,4099,electronic
20856,3739,rock
20857,3832,electronic
20858,4756,rock
20859,3795,pop/r&b
20860,3795,folk/country
20861,787,rap
20862,8036,rock
20863,8036,metal
20864,4254,folk/country
20865,399,rock
20866,1842,
20867,6257,rock
20868,6257,electronic
20869,11728,rock
20870,11728,metal
20871,5761,rock
20872,8613,rock
20873,11863,rock
20874,3511,rock
20875,2788,rock
20876,2788,metal
20877,3062,rock
20878,936,rock
20879,1669,rock
20880,4073,rock
20881,853,jazz
20882,853,electronic
20883,2686,rock
20884,2686,electronic
20885,6790,
20886,1612,rock
20887,8177,rap
20888,7677,pop/r&b
20889,7677,electronic
20890,4651,rock
20891,4651,electronic
20892,5505,rock
20893,5505,electronic
20894,2746,rock
20895,2746,experimental
20896,173,rock
20897,173,experimental
20898,7097,pop/r&b
20899,6768,rock
20900,5348,electronic
20901,629,rock
20902,5138,rock
20903,7,electronic
20904,4232,rap
20905,212,global
20906,212,pop/r&b
20907,6354,
20908,3887,rock
20909,7186,rock
20910,7186,pop/r&b
20911,128,rock
20912,4499,
20913,3056,
20914,2681,rap
20915,3838,electronic
20916,8058,rock
20917,8564,rock
20918,1841,
20919,215,rap
20920,8332,rock
20921,793,rock
20922,8151,experimental
20923,847,rock
20924,847,electronic
20925,1615,
20926,5713,rock
20927,4376,pop/r&b
20928,4376,folk/country
20929,3798,experimental
20930,2827,
20931,244,folk/country
20932,7236,electronic
