,reviewid,year
15311,1636,2004.0
15312,5601,2004.0
15313,6849,2004.0
15314,1563,2004.0
15315,3316,2004.0
15316,7770,2004.0
15317,7769,2004.0
15318,8910,2004.0
15319,8882,2004.0
15320,3644,2004.0
15321,3645,2004.0
15322,8950,2004.0
15323,5599,2004.0
15324,4450,2004.0
15325,6969,2004.0
15326,3643,2004.0
15327,5598,2004.0
15328,8778,2004.0
15329,6914,2004.0
15330,4457,1968.0
15331,4457,2004.0
15332,2050,2004.0
15333,7935,2004.0
15334,2550,2003.0
15335,11784,2004.0
15336,4580,2004.0
15337,1032,2004.0
15338,5903,2004.0
15339,2527,2004.0
15340,152,2004.0
15341,7579,2004.0
15342,5534,2004.0
15343,5593,2004.0
15344,6813,1993.0
15345,6813,2004.0
15346,529,2004.0
15347,1855,2004.0
15348,3640,2004.0
15349,7252,2004.0
15350,11701,1990.0
15351,11701,2004.0
15352,4861,2004.0
15353,2566,1979.0
15354,2566,2004.0
15355,3978,2004.0
15356,3153,2004.0
15357,11693,2004.0
15358,7513,2000.0
15359,7513,2004.0
15360,8556,2004.0
15361,3237,2004.0
15362,6545,2004.0
15363,8130,
15364,3892,2004.0
15365,1571,2004.0
15366,7472,2004.0
15367,928,2003.0
15368,5853,2004.0
15369,8000,2004.0
15370,910,1980.0
15371,910,2004.0
15372,1771,2004.0
15373,859,2004.0
15374,4155,2004.0
15375,2418,2004.0
15376,6834,2004.0
15377,1734,2004.0
15378,8958,2004.0
15379,448,2004.0
15380,6738,2004.0
15381,11671,2003.0
15382,3272,2004.0
15383,3314,2004.0
15384,1117,2004.0
15385,7768,2004.0
15386,5902,2004.0
15387,3891,2004.0
15388,6544,2004.0
15389,1116,2004.0
15390,6395,2004.0
15391,7767,2004.0
15392,2342,2004.0
15393,3639,2004.0
15394,3451,2004.0
15395,3823,1993.0
15396,3823,2004.0
15397,2976,2004.0
15398,2699,1981.0
15399,2699,2004.0
15400,6665,2004.0
15401,449,2004.0
15402,8263,2004.0
15403,549,2004.0
15404,710,2004.0
15405,7766,2004.0
15406,2020,2004.0
15407,1770,2004.0
15408,101,2004.0
15409,8261,2004.0
15410,8877,2004.0
15411,1726,2004.0
15412,8777,2004.0
15413,4579,2004.0
15414,2049,2004.0
15415,4307,2004.0
15416,7765,2004.0
15417,6917,2004.0
15418,11735,2004.0
15419,3584,2004.0
15420,7764,2004.0
15421,3805,2004.0
15422,11774,2004.0
15423,1115,2004.0
15424,7167,2004.0
15425,6033,2004.0
15426,11685,2004.0
15427,8533,2004.0
15428,2565,2004.0
15429,3986,2004.0
15430,3987,2003.0
15431,1351,2004.0
15432,2564,2004.0
15433,6542,2004.0
15434,11746,
15435,3313,2004.0
15436,4463,2004.0
15437,5102,2004.0
15438,3300,2004.0
15439,6133,2004.0
15440,447,2004.0
15441,2562,2004.0
15442,5592,2004.0
15443,402,2004.0
15444,1645,2004.0
15445,8680,2004.0
15446,219,2004.0
15447,5901,2004.0
15448,7991,2004.0
15449,7201,2004.0
15450,751,2004.0
15451,3983,2004.0
15452,1768,2004.0
15453,1114,2004.0
15454,2558,2004.0
15455,5900,2004.0
15456,2535,2004.0
15457,7206,2004.0
15458,2376,2004.0
15459,8260,2004.0
15460,5832,2004.0
15461,2538,2004.0
15462,8532,2004.0
15463,8072,
15464,1305,2004.0
15465,4340,2004.0
15466,608,2004.0
15467,3427,2004.0
15468,3776,2004.0
15469,7763,2004.0
15470,446,2004.0
15471,2747,2004.0
15472,11745,2003.0
15473,2296,2004.0
15474,8776,2004.0
15475,444,2004.0
15476,6541,2004.0
15477,8227,2004.0
15478,4344,2004.0
15479,8383,1988.0
15480,8383,2004.0
15481,5898,2004.0
15482,4966,2004.0
15483,6958,2004.0
15484,5899,2004.0
15485,11675,2004.0
15486,352,2004.0
15487,3512,2004.0
15488,4805,2004.0
15489,7927,2004.0
15490,1767,2004.0
15491,1764,2004.0
15492,1112,1975.0
15493,1112,2004.0
15494,1113,2004.0
15495,8496,2004.0
15496,7348,2004.0
15497,11677,1988.0
15498,11677,2004.0
15499,2048,
15500,2557,2004.0
15501,4681,2004.0
15502,2003,2004.0
15503,2763,2003.0
15504,442,2004.0
15505,6538,2004.0
15506,2906,2004.0
15507,7276,2004.0
15508,23,2003.0
15509,2556,1994.0
15510,2556,2004.0
15511,3759,2004.0
15512,1110,2004.0
15513,11849,2004.0
15514,5590,2004.0
15515,8259,2004.0
15516,1309,2004.0
15517,2445,2004.0
15518,4962,2002.0
15519,4962,2004.0
15520,6264,2004.0
15521,5186,2004.0
15522,5587,2004.0
15523,6912,2003.0
15524,5586,2004.0
15525,11742,2000.0
15526,437,2004.0
15527,8258,2004.0
15528,439,2004.0
15529,3638,2004.0
15530,1993,2004.0
15531,2131,2004.0
15532,4578,2004.0
15533,3030,2004.0
15534,6216,2004.0
15535,7566,2004.0
15536,4576,2004.0
15537,2999,2004.0
15538,7057,2004.0
15539,1751,2004.0
15540,5437,2004.0
15541,6535,2004.0
15542,7762,2004.0
15543,11750,2003.0
15544,8381,2004.0
15545,214,2004.0
15546,569,2004.0
15547,6139,2004.0
15548,2518,2003.0
15549,2518,2004.0
15550,204,2004.0
15551,6805,2004.0
15552,3131,2004.0
15553,6273,2004.0
15554,7533,2004.0
15555,6798,2004.0
15556,3233,2004.0
15557,3266,2004.0
15558,2344,2004.0
15559,1761,2004.0
15560,8775,2004.0
15561,1676,2004.0
15562,5585,2004.0
15563,2547,2004.0
15564,1738,2004.0
15565,6815,2004.0
15566,1760,2004.0
15567,3297,2004.0
15568,5332,2004.0
15569,4154,2004.0
15570,8382,2004.0
15571,8081,2004.0
15572,3295,2004.0
15573,6629,2004.0
15574,5019,2004.0
15575,3019,2004.0
15576,6537,2004.0
15577,7758,2004.0
15578,4153,2004.0
15579,7759,2004.0
15580,3982,2004.0
15581,6330,2004.0
15582,6079,2004.0
15583,7756,2004.0
15584,671,2004.0
15585,2555,2004.0
15586,3422,2004.0
15587,3636,2004.0
15588,3277,2003.0
15589,7030,2004.0
15590,8531,2004.0
15591,6916,2004.0
15592,2393,2004.0
15593,5219,1996.0
15594,5219,2004.0
15595,3981,2004.0
15596,3289,2003.0
15597,6915,2003.0
15598,191,2004.0
15599,6096,2003.0
15600,6096,2004.0
15601,6817,2004.0
15602,7888,2004.0
15603,4961,2004.0
15604,3194,2004.0
15605,2554,2004.0
15606,397,2004.0
15607,1109,2004.0
15608,7570,2004.0
15609,3205,2004.0
15610,3294,2003.0
15611,6479,2004.0
15612,8773,2004.0
15613,7755,2004.0
15614,6913,2004.0
15615,11710,2004.0
15616,6703,2004.0
15617,4825,1999.0
15618,4825,2004.0
15619,838,1998.0
15620,838,2004.0
15621,1740,2003.0
15622,7753,2004.0
15623,3375,2003.0
15624,8772,2004.0
15625,3293,2004.0
15626,2903,2004.0
15627,7752,2004.0
15628,4648,2004.0
15629,5897,2004.0
15630,8257,2004.0
15631,4752,2004.0
15632,11795,1970.0
15633,11795,2003.0
15634,1758,2004.0
15635,1108,2004.0
15636,6095,2004.0
15637,5584,2004.0
15638,2552,2004.0
15639,8530,2004.0
15640,2551,2004.0
15641,440,2004.0
15642,5583,2004.0
15643,8661,2004.0
15644,5972,2004.0
15645,1107,2004.0
15646,7999,2004.0
15647,435,2004.0
15648,8528,2004.0
15649,11840,1979.0
15650,8226,2004.0
15651,607,1986.0
15652,607,2004.0
15653,1106,2004.0
15654,3290,2004.0
15655,539,2003.0
15656,1873,2004.0
15657,4857,2004.0
15658,5506,2004.0
15659,4178,2004.0
15660,4575,2004.0
15661,4171,2004.0
15662,2042,2004.0
15663,5895,2004.0
15664,434,2004.0
15665,2500,2004.0
15666,807,2004.0
15667,3980,2004.0
15668,8429,2004.0
15669,5331,2004.0
15670,431,2004.0
15671,142,2003.0
15672,8618,2004.0
15673,577,2003.0
15674,5954,2004.0
15675,4553,2004.0
15676,7749,2004.0
15677,6094,2004.0
15678,174,2004.0
15679,8117,2004.0
15680,3979,1977.0
15681,3979,2004.0
15682,8957,2004.0
15683,8441,2004.0
15684,3184,1995.0
15685,3184,2003.0
15686,1104,2004.0
15687,750,2004.0
15688,7890,2004.0
15689,8907,2004.0
15690,5363,2004.0
15691,5582,2004.0
15692,6093,2004.0
15693,7748,2003.0
15694,7746,2004.0
15695,1227,2003.0
15696,2268,1997.0
15697,2268,2004.0
15698,8745,2004.0
15699,1063,2004.0
15700,1082,2004.0
15701,7304,2004.0
15702,3036,2004.0
15703,8527,2003.0
15704,1392,2003.0
15705,1103,2004.0
15706,1442,2003.0
15707,430,2004.0
15708,976,1963.0
15709,976,2004.0
15710,3635,2004.0
15711,4215,1995.0
15712,4215,2004.0
15713,8256,2004.0
15714,8771,2004.0
15715,5362,2000.0
15716,5362,2004.0
15717,3553,2004.0
15718,6737,2004.0
15719,4574,2003.0
15720,7745,2004.0
15721,4127,2004.0
15722,4076,2004.0
15723,2549,2003.0
15724,1233,2004.0
15725,1102,2004.0
15726,2546,2004.0
15727,5579,2004.0
15728,5749,2004.0
15729,7744,2004.0
15730,11802,2003.0
15731,8770,2003.0
15732,1075,2004.0
15733,3976,2004.0
15734,4642,2003.0
15735,4959,2003.0
15736,8769,2003.0
15737,5894,2004.0
15738,765,2004.0
15739,702,2004.0
15740,336,2004.0
15741,429,2004.0
15742,5578,2004.0
15743,7743,2004.0
15744,6092,2004.0
15745,2886,2004.0
15746,954,2004.0
15747,1386,2004.0
15748,5893,2004.0
15749,4573,2003.0
15750,8906,2004.0
15751,436,2003.0
15752,11782,1973.0
15753,11782,2004.0
15754,2221,2004.0
15755,7512,2004.0
15756,548,2004.0
15757,2039,2004.0
15758,5514,2004.0
15759,4863,2003.0
15760,4152,2003.0
15761,2293,2004.0
15762,8526,2004.0
15763,4497,2003.0
15764,5572,2002.0
15765,5572,2004.0
15766,1545,1962.0
15767,1545,2004.0
15768,2544,2004.0
15769,8524,2004.0
15770,426,1980.0
15771,426,2004.0
15772,7153,2004.0
15773,7740,2004.0
15774,1756,2004.0
15775,5892,2003.0
15776,7741,2004.0
15777,7739,2003.0
15778,4958,2004.0
15779,2253,2004.0
15780,5544,2004.0
15781,8686,2004.0
15782,4343,2004.0
15783,7963,2004.0
15784,3279,2004.0
15785,7737,2004.0
15786,5571,2003.0
15787,5866,2004.0
15788,6532,2003.0
15789,8197,2004.0
15790,2242,2004.0
15791,4572,2004.0
15792,8513,2003.0
15793,1755,2004.0
15794,8491,2004.0
15795,6189,2004.0
15796,8139,2004.0
15797,5889,2003.0
15798,797,2003.0
15799,614,2004.0
15800,99,2003.0
15801,11727,1980.0
15802,11727,1982.0
15803,5977,2004.0
15804,8255,2003.0
15805,6463,2004.0
15806,5888,2004.0
15807,7450,2004.0
15808,5569,2004.0
15809,11703,2004.0
15810,6162,2004.0
15811,5568,2003.0
15812,4744,2004.0
15813,203,2003.0
15814,5272,2004.0
15815,2189,2004.0
15816,2542,2004.0
15817,2541,2004.0
15818,1457,2004.0
15819,4150,2003.0
15820,6356,2003.0
15821,8523,2004.0
15822,4765,2004.0
15823,7734,2004.0
15824,5073,2004.0
15825,5169,2004.0
15826,1754,2004.0
15827,5567,2003.0
15828,2989,2004.0
15829,378,2003.0
15830,8767,2004.0
15831,8522,2004.0
15832,2038,2004.0
15833,3288,2004.0
15834,2452,2003.0
15835,1753,2003.0
15836,3089,2003.0
15837,7938,2003.0
15838,4149,2004.0
15839,8254,2003.0
15840,8023,2003.0
15841,1021,2003.0
15842,953,2001.0
15843,953,2004.0
15844,8826,2004.0
15845,6908,2004.0
15846,1101,2003.0
15847,2540,2004.0
15848,2692,2004.0
15849,2901,2004.0
15850,3633,2004.0
15851,4571,2003.0
15852,6536,2004.0
15853,2136,2003.0
15854,1752,2004.0
15855,4660,2004.0
15856,1518,2004.0
15857,1765,1999.0
15858,1765,2004.0
15859,5808,2004.0
15860,5833,2003.0
15861,2899,2004.0
15862,2539,2003.0
15863,8521,1974.0
15864,8521,2003.0
15865,7733,2003.0
15866,5887,1971.0
15867,5887,2004.0
15868,4889,2004.0
15869,4570,2003.0
15870,11817,2003.0
15871,1100,2003.0
15872,1969,2004.0
15873,2898,1996.0
15874,2898,2003.0
15875,8253,2004.0
15876,11813,1967.0
15877,425,2003.0
15878,7659,2004.0
15879,6911,2003.0
15880,11869,1971.0
15881,11869,1983.0
15882,5528,2003.0
15883,424,2004.0
15884,370,2003.0
15885,1750,1992.0
15886,1750,2003.0
15887,5319,2003.0
15888,11864,2003.0
15889,8572,2004.0
15890,8251,2003.0
15891,4569,2003.0
15892,2431,2004.0
15893,5983,1996.0
15894,5983,2004.0
15895,8249,2003.0
15896,8609,2003.0
15897,8956,2003.0
15898,5455,2004.0
15899,3174,2004.0
15900,5260,2004.0
15901,3862,2003.0
15902,423,2003.0
15903,6907,2004.0
15904,7091,2004.0
15905,7008,2004.0
15906,2037,2003.0
15907,6906,2003.0
15908,11800,2003.0
15909,421,1970.0
15910,421,2003.0
15911,5263,2003.0
15912,7249,2003.0
15913,422,2003.0
15914,5209,2004.0
15915,2742,1988.0
15916,2742,2003.0
15917,8358,2003.0
15918,3440,2004.0
15919,2135,2006.0
15920,8248,2003.0
15921,6258,2004.0
15922,6437,2004.0
15923,420,2003.0
15924,5886,2003.0
15925,3961,2004.0
15926,3287,2003.0
15927,6014,2004.0
15928,5847,2004.0
15929,81,2004.0
15930,11744,1968.0
15931,11744,2004.0
15932,2698,2004.0
15933,7732,2004.0
15934,8766,2003.0
15935,11763,2003.0
15936,6905,2003.0
15937,4342,2003.0
15938,7730,2003.0
15939,6144,2003.0
15940,2975,2003.0
15941,3974,1984.0
15942,3974,2004.0
15943,1580,2004.0
15944,3972,2003.0
15945,2470,2004.0
15946,1748,2004.0
15947,5471,2003.0
15948,8403,2004.0
15949,8765,2004.0
15950,5566,2004.0
15951,11741,2003.0
15952,5565,2004.0
15953,419,2003.0
15954,7587,2003.0
15955,3826,2003.0
15956,5999,2004.0
15957,5239,2003.0
15958,5546,2003.0
15959,7502,2004.0
15960,6904,2003.0
15961,1099,2003.0
15962,1353,2003.0
15963,8211,2003.0
15964,1746,2003.0
15965,4227,2004.0
15966,11775,2003.0
15967,1243,2004.0
15968,4957,1972.0
15969,4957,2003.0
15970,6527,2003.0
15971,7709,2003.0
15972,6022,2003.0
15973,3971,2003.0
15974,7024,2003.0
15975,8763,2003.0
15976,2036,2004.0
15977,1296,2003.0
15978,2897,2003.0
15979,1745,2003.0
15980,2719,2004.0
15981,6534,2003.0
15982,5564,2003.0
15983,417,2003.0
15984,3283,2003.0
15985,8052,2003.0
15986,367,2003.0
15987,4567,2003.0
15988,3613,2003.0
15989,41,2003.0
15990,4678,2003.0
15991,917,2003.0
15992,7727,2003.0
15993,4870,2003.0
15994,1743,2003.0
15995,2537,2003.0
15996,2534,2003.0
15997,4566,2003.0
15998,7425,2003.0
15999,1742,2000.0
16000,1742,2003.0
16001,3282,2003.0
16002,5563,2003.0
16003,4712,2003.0
16004,2896,2003.0
16005,1272,2003.0
16006,11853,1977.0
16007,1540,2003.0
16008,5961,2003.0
16009,2031,2003.0
16010,2035,2003.0
16011,1097,2003.0
16012,7540,2003.0
16013,2895,2003.0
16014,1098,2003.0
16015,1741,2003.0
16016,5885,2003.0
16017,2028,1981.0
16018,2028,2003.0
16019,6902,2003.0
16020,3281,2003.0
16021,2016,2003.0
16022,2533,2003.0
16023,416,2003.0
16024,3278,2003.0
16025,6761,2003.0
16026,5561,2003.0
16027,2758,2003.0
16028,6531,2003.0
16029,2531,2003.0
16030,7724,2002.0
16031,7725,2003.0
16032,6049,2003.0
16033,3598,2003.0
16034,1992,2003.0
16035,2530,2003.0
16036,8519,2003.0
16037,3102,2003.0
16038,11759,2003.0
16039,2528,2003.0
16040,2879,2003.0
16041,3876,2003.0
16042,3072,2003.0
16043,5786,2003.0
16044,4956,2003.0
16045,8558,2003.0
16046,2349,2003.0
16047,685,1991.0
16048,685,2003.0
16049,3085,2003.0
16050,3173,2003.0
16051,7480,2003.0
16052,1093,2003.0
16053,7722,2003.0
16054,8871,2003.0
16055,1736,2003.0
16056,6091,2003.0
16057,2220,2003.0
16058,4341,2003.0
16059,4426,2002.0
16060,4426,2003.0
16061,7200,2003.0
16062,4180,2003.0
16063,1502,2003.0
16064,7367,2003.0
16065,8463,2003.0
16066,4219,2003.0
16067,8032,2003.0
16068,6530,2003.0
16069,1092,2003.0
16070,6337,2003.0
16071,8245,1982.0
16072,8245,2003.0
16073,409,2003.0
16074,5560,2003.0
16075,5551,2003.0
16076,6698,2003.0
16077,2027,2003.0
16078,4955,2003.0
16079,5884,2003.0
16080,7956,2003.0
16081,8380,2003.0
16082,3729,2003.0
16083,4954,2003.0
16084,1360,2003.0
16085,7181,2003.0
16086,2130,2003.0
16087,1623,2003.0
16088,7072,2003.0
16089,411,2003.0
16090,7369,2003.0
16091,1733,2002.0
16092,1733,2003.0
16093,8704,2003.0
16094,3539,2003.0
16095,40,2003.0
16096,8243,2003.0
16097,5330,2003.0
16098,1091,2003.0
16099,1731,2003.0
16100,7721,2003.0
16101,3630,2003.0
16102,8378,2003.0
16103,6901,2003.0
16104,4634,2003.0
16105,8641,2003.0
16106,1730,2003.0
16107,749,2003.0
16108,2526,2003.0
16109,3597,2003.0
16110,11850,2003.0
16111,6529,2003.0
16112,6888,2003.0
16113,6742,2003.0
16114,5378,2003.0
16115,6409,2003.0
16116,1729,1999.0
16117,1729,2003.0
16118,8242,2003.0
16119,316,2003.0
16120,5559,2003.0
16121,7718,2003.0
16122,401,2003.0
16123,713,2003.0
16124,6900,2003.0
16125,4338,2003.0
16126,3970,2003.0
16127,4339,2003.0
16128,2277,2003.0
16129,756,2003.0
16130,6336,2003.0
16131,6204,2003.0
16132,6353,2003.0
16133,5277,2003.0
16134,3968,2003.0
16135,6751,2003.0
16136,7720,2003.0
16137,1090,2003.0
16138,4953,2003.0
16139,1727,2003.0
16140,1385,2003.0
16141,5557,2003.0
16142,8518,2003.0
16143,1687,2003.0
16144,7538,2003.0
16145,3629,2003.0
16146,6419,2003.0
16147,8218,2003.0
16148,1725,2003.0
16149,11810,2003.0
16150,342,2003.0
16151,8517,2003.0
16152,4415,2003.0
16153,1089,2003.0
16154,8505,2003.0
16155,6528,2003.0
16156,66,2003.0
16157,11770,2003.0
16158,4562,2003.0
16159,573,2003.0
16160,5555,2003.0
16161,8146,2003.0
16162,1088,2003.0
16163,656,1996.0
16164,656,2003.0
16165,2026,2003.0
16166,7114,2003.0
16167,5173,2003.0
16168,664,2003.0
16169,3531,2003.0
16170,1087,2003.0
16171,7887,2003.0
16172,326,2003.0
16173,5486,2003.0
16174,410,2003.0
16175,7717,2003.0
16176,7463,2003.0
16177,1724,2003.0
16178,2400,2003.0
16179,1059,1968.0
16180,1059,2003.0
16181,4148,2003.0
16182,8762,2003.0
16183,4453,2003.0
16184,2200,2003.0
16185,5718,2003.0
16186,2025,2003.0
16187,8374,2003.0
16188,1086,2003.0
16189,5152,2003.0
16190,5883,2003.0
16191,4147,2001.0
16192,4147,2003.0
16193,3482,2002.0
16194,6090,2003.0
16195,7715,2003.0
16196,5882,2003.0
16197,1062,2003.0
16198,3626,2003.0
16199,3276,2003.0
16200,4740,2003.0
16201,2524,2003.0
16202,4071,2003.0
16203,7620,2003.0
16204,6842,2003.0
16205,855,2003.0
16206,8788,2003.0
16207,4629,2003.0
16208,7501,2003.0
16209,11691,1968.0
16210,11691,2003.0
16211,2232,2003.0
16212,11764,2002.0
16213,8623,2003.0
16214,6388,2003.0
16215,1083,2003.0
16216,95,2003.0
16217,5554,2003.0
16218,8760,2003.0
16219,2340,2003.0
16220,8896,2003.0
16221,2522,2003.0
16222,6899,2003.0
16223,633,2003.0
16224,1081,2003.0
16225,8846,2003.0
16226,1079,2003.0
16227,11791,1988.0
16228,11791,2002.0
16229,1721,2003.0
16230,3271,2003.0
16231,1078,2003.0
16232,7714,2003.0
16233,1720,2003.0
16234,408,2003.0
16235,5840,2003.0
16236,1076,2003.0
16237,11868,1974.0
16238,11868,2003.0
16239,1588,2003.0
16240,4952,2003.0
16241,8742,2003.0
16242,3258,2003.0
16243,403,2003.0
16244,8238,1981.0
16245,8238,2003.0
16246,2820,2003.0
16247,1336,2003.0
16248,1071,1998.0
16249,1071,2003.0
16250,1413,2003.0
16251,2889,2003.0
16252,5547,2003.0
16253,6889,2003.0
16254,7701,2003.0
16255,6087,2003.0
16256,7422,2003.0
16257,5732,2003.0
16258,1067,2003.0
16259,777,2003.0
16260,8123,2003.0
16261,3620,2003.0
16262,11796,2003.0
16263,6681,2003.0
16264,3270,2003.0
16265,6027,2003.0
16266,677,2003.0
16267,7380,2003.0
16268,398,2003.0
16269,2519,2003.0
16270,7164,2003.0
16271,5145,2003.0
16272,11805,2003.0
16273,6525,2003.0
16274,8506,2003.0
16275,6802,2003.0
16276,7707,2003.0
16277,5878,2003.0
16278,1073,2003.0
16279,5531,2003.0
16280,8235,2003.0
16281,880,2003.0
16282,7473,2003.0
16283,2517,2003.0
16284,7712,2003.0
16285,8514,2003.0
16286,4146,2003.0
16287,8021,2003.0
16288,2513,2003.0
16289,2513,2005.0
16290,7595,2003.0
16291,1074,2003.0
16292,4125,2003.0
16293,2235,2003.0
16294,405,2003.0
16295,2893,2003.0
16296,6464,2003.0
16297,5170,2003.0
16298,4949,2003.0
16299,4561,2003.0
16300,7699,2003.0
16301,11778,1996.0
16302,1377,2003.0
16303,5846,2003.0
16304,406,2003.0
16305,4943,2003.0
16306,4770,2003.0
16307,6693,2003.0
16308,11790,2003.0
16309,2814,2003.0
16310,8929,2003.0
16311,4554,2003.0
16312,6523,2003.0
16313,6897,2003.0
16314,2782,2003.0
16315,6616,2003.0
16316,2239,2003.0
16317,7255,2003.0
16318,2019,2003.0
16319,6396,2003.0
16320,4327,2003.0
16321,6522,2003.0
16322,519,2003.0
16323,771,2003.0
16324,4908,2003.0
16325,5035,2003.0
16326,8214,2003.0
16327,7556,2003.0
16328,5969,2003.0
16329,8029,2003.0
16330,4280,1980.0
16331,4814,2003.0
16332,2504,2003.0
16333,259,2003.0
16334,2753,2003.0
16335,2466,2003.0
16336,6081,2003.0
16337,4948,2003.0
16338,8232,2003.0
16339,2508,2003.0
16340,11756,2003.0
16341,8377,2003.0
16342,1719,2003.0
16343,654,2003.0
16344,2892,2003.0
16345,6450,2003.0
16346,4337,2003.0
16347,7702,2003.0
16348,5080,2003.0
16349,947,2003.0
16350,407,2003.0
16351,1711,2003.0
16352,8758,2003.0
16353,3609,2003.0
16354,4838,2003.0
16355,5879,2003.0
16356,5876,2003.0
16357,8863,1969.0
16358,8863,2003.0
16359,1484,2003.0
16360,3595,2003.0
16361,4714,2003.0
16362,3532,2003.0
16363,966,2003.0
16364,1712,2003.0
16365,5549,2003.0
16366,4558,2003.0
16367,8236,1984.0
16368,8236,2003.0
16369,8234,2003.0
16370,1468,
16371,8857,2003.0
16372,1065,2003.0
16373,7711,2003.0
16374,3833,2003.0
16375,2521,2003.0
16376,6800,2003.0
16377,8862,2003.0
16378,7697,2003.0
16379,6898,2003.0
16380,4946,2003.0
16381,7704,1989.0
16382,7704,2003.0
16383,2516,2003.0
16384,7703,2003.0
16385,4115,2003.0
16386,1068,2002.0
16387,5540,2003.0
16388,2024,2003.0
16389,1066,2003.0
16390,6694,2003.0
16391,4336,2003.0
16392,7471,2003.0
16393,8152,2003.0
16394,1718,2003.0
16395,8605,2003.0
16396,3100,2003.0
16397,8109,2003.0
16398,932,2003.0
16399,6521,1970.0
16400,6521,2003.0
16401,3265,2003.0
16402,3966,1981.0
16403,3966,2003.0
16404,5541,2003.0
16405,8230,2003.0
16406,4556,2003.0
16407,3261,2003.0
16408,1270,2003.0
16409,560,2003.0
16410,2023,2003.0
16411,1717,2003.0
16412,4555,2003.0
16413,5877,2003.0
16414,4335,2003.0
16415,8593,2003.0
16416,7698,2003.0
16417,974,2003.0
16418,4425,2003.0
16419,3259,2003.0
16420,1375,2003.0
16421,4334,2003.0
16422,4944,2003.0
16423,2701,2003.0
16424,4647,2003.0
16425,3624,2003.0
16426,746,2003.0
16427,114,2003.0
16428,4945,2003.0
16429,6370,2003.0
16430,2971,2003.0
16431,1562,2003.0
16432,7467,2003.0
16433,2479,2003.0
16434,4194,2003.0
16435,2890,2003.0
16436,6082,2003.0
16437,1715,2003.0
16438,8822,2003.0
16439,6892,2003.0
16440,6987,2003.0
16441,2507,2003.0
16442,1716,2003.0
16443,8196,2003.0
16444,8923,2003.0
16445,7510,2003.0
16446,4104,2003.0
16447,6084,2003.0
16448,5100,2003.0
16449,7600,2003.0
16450,3623,2003.0
16451,3032,2003.0
16452,3625,2003.0
16453,7156,2003.0
16454,8446,2003.0
16455,3264,2003.0
16456,5835,2003.0
16457,8326,2003.0
16458,6392,2003.0
16459,4203,2003.0
16460,3611,2003.0
16461,5032,2003.0
16462,8037,2003.0
16463,7210,2003.0
16464,6182,2003.0
16465,6848,2003.0
16466,2505,2003.0
16467,3263,2003.0
16468,8509,2003.0
16469,6830,2003.0
16470,3262,2003.0
16471,1713,2003.0
16472,11793,1980.0
16473,11793,2003.0
16474,1211,2003.0
16475,5841,2003.0
16476,7646,1987.0
16477,7646,1997.0
16478,6729,2003.0
16479,2162,2003.0
16480,8886,2003.0
16481,6260,2003.0
16482,5251,2002.0
16483,7564,2003.0
16484,7401,2003.0
16485,6126,2003.0
16486,5202,2003.0
16487,5854,2003.0
16488,7375,2003.0
16489,3069,2003.0
16490,1989,2003.0
16491,1520,2003.0
16492,717,2003.0
16493,3391,2003.0
16494,8388,2003.0
16495,3500,2003.0
16496,2737,2003.0
16497,7705,2003.0
16498,3583,2003.0
16499,2224,2003.0
16500,1302,2003.0
16501,8071,2003.0
16502,5550,2003.0
16503,2690,2003.0
16504,3612,
16505,2832,2003.0
16506,1504,2003.0
16507,5712,2003.0
16508,156,2003.0
16509,6960,2003.0
16510,6355,2003.0
16511,7974,2003.0
16512,4443,2003.0
16513,2451,2003.0
16514,6237,2003.0
16515,3510,2003.0
16516,8728,2002.0
16517,2764,2003.0
16518,2345,2003.0
16519,8670,2003.0
16520,4928,2003.0
16521,6524,2003.0
16522,3554,2003.0
16523,4559,2003.0
16524,2486,2003.0
16525,3857,2003.0
16526,4389,2002.0
16527,2821,2003.0
16528,5178,2003.0
16529,3496,2003.0
16530,7577,2003.0
16531,7176,2003.0
16532,1499,2003.0
16533,7483,2003.0
16534,5403,2003.0
16535,6163,2003.0
16536,5117,2003.0
16537,3530,2003.0
16538,4525,2003.0
16539,5149,2003.0
16540,3740,2003.0
16541,2652,2003.0
16542,2260,2003.0
16543,5380,2003.0
16544,6255,2003.0
16545,2679,2002.0
16546,1384,1996.0
16547,1384,1997.0
16548,5543,2003.0
16549,4822,2003.0
16550,8584,2003.0
16551,1321,2003.0
16552,5162,2003.0
16553,7144,2003.0
16554,150,2003.0
16555,2214,2003.0
16556,524,2003.0
16557,6088,2003.0
16558,1495,2003.0
16559,909,2003.0
16560,575,2003.0
16561,4670,2003.0
16562,8893,2003.0
16563,5844,2003.0
16564,3872,2003.0
16565,3534,2003.0
16566,5367,2003.0
16567,824,2003.0
16568,3160,2003.0
16569,190,2003.0
16570,396,2003.0
16571,354,2003.0
16572,7636,2003.0
16573,5218,2003.0
16574,2013,2003.0
16575,4701,2003.0
16576,5385,2003.0
16577,201,2003.0
16578,6599,2003.0
16579,2754,2003.0
16580,5250,2003.0
16581,1585,2003.0
16582,15,2003.0
16583,2000,2003.0
16584,8739,2002.0
16585,6879,2003.0
16586,8818,2003.0
16587,11753,2002.0
16588,79,2003.0
16589,3014,2002.0
16590,4077,2003.0
16591,8490,2003.0
16592,4707,2003.0
16593,6520,2003.0
16594,6804,2002.0
16595,11826,2003.0
16596,6124,2003.0
